,city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths,country
0,Rio Branco,1200401,2020-03-17,202012,413418,407319,False,False,3,0.72566,2020-03-17,0.0,0,1,city,AC,3,0,Brazil
1,,12,2020-03-17,202012,894470,881935,False,False,3,0.33539,2020-03-17,0.0,0,1,state,AC,3,0,Brazil
2,Rio Branco,1200401,2020-03-18,202012,413418,407319,False,False,3,0.72566,2020-03-18,0.0,0,2,city,AC,0,0,Brazil
3,,12,2020-03-18,202012,894470,881935,False,False,3,0.33539,2020-03-18,0.0,0,2,state,AC,0,0,Brazil
4,Rio Branco,1200401,2020-03-19,202012,413418,407319,False,False,4,0.96754,2020-03-19,0.0,0,3,city,AC,1,0,Brazil
5,,12,2020-03-19,202012,894470,881935,False,False,4,0.44719,2020-03-19,0.0,0,3,state,AC,1,0,Brazil
6,Rio Branco,1200401,2020-03-20,202012,413418,407319,False,False,7,1.6932,2020-03-20,0.0,0,4,city,AC,3,0,Brazil
7,,12,2020-03-20,202012,894470,881935,False,False,7,0.78259,2020-03-20,0.0,0,4,state,AC,3,0,Brazil
8,Rio Branco,1200401,2020-03-21,202012,413418,407319,False,False,11,2.66075,2020-03-21,0.0,0,5,city,AC,4,0,Brazil
9,,12,2020-03-21,202012,894470,881935,False,False,11,1.22978,2020-03-21,0.0,0,5,state,AC,4,0,Brazil
10,Rio Branco,1200401,2020-03-22,202013,413418,407319,False,False,11,2.66075,2020-03-22,0.0,0,6,city,AC,0,0,Brazil
11,,12,2020-03-22,202013,894470,881935,False,False,11,1.22978,2020-03-22,0.0,0,6,state,AC,0,0,Brazil
12,Rio Branco,1200401,2020-03-23,202013,413418,407319,False,False,17,4.11206,2020-03-23,0.0,0,7,city,AC,6,0,Brazil
13,,12,2020-03-23,202013,894470,881935,False,False,17,1.90057,2020-03-23,0.0,0,7,state,AC,6,0,Brazil
14,Rio Branco,1200401,2020-03-24,202013,413418,407319,False,False,21,5.0796,2020-03-24,0.0,0,8,city,AC,4,0,Brazil
15,,12,2020-03-24,202013,894470,881935,False,False,21,2.34776,2020-03-24,0.0,0,8,state,AC,4,0,Brazil
16,Rio Branco,1200401,2020-03-25,202013,413418,407319,False,False,23,5.56338,2020-03-25,0.0,0,9,city,AC,2,0,Brazil
17,,12,2020-03-25,202013,894470,881935,False,False,23,2.57136,2020-03-25,0.0,0,9,state,AC,2,0,Brazil
18,Rio Branco,1200401,2020-03-26,202013,413418,407319,False,False,23,5.56338,2020-03-26,0.0,0,10,city,AC,0,0,Brazil
19,,12,2020-03-26,202013,894470,881935,False,False,23,2.57136,2020-03-26,0.0,0,10,state,AC,0,0,Brazil
20,Rio Branco,1200401,2020-03-27,202013,413418,407319,False,False,25,6.04715,2020-03-27,0.0,0,11,city,AC,2,0,Brazil
21,,12,2020-03-27,202013,894470,881935,False,False,25,2.79495,2020-03-27,0.0,0,11,state,AC,2,0,Brazil
22,Rio Branco,1200401,2020-03-28,202013,413418,407319,False,False,25,6.04715,2020-03-28,0.0,0,12,city,AC,0,0,Brazil
23,,12,2020-03-28,202013,894470,881935,False,False,25,2.79495,2020-03-28,0.0,0,12,state,AC,0,0,Brazil
24,Acrelândia,1200013,2020-03-29,202014,15490,15256,False,False,2,12.91156,2020-03-29,0.0,0,1,city,AC,2,0,Brazil
25,Porto Acre,1200807,2020-03-29,202014,18824,18504,False,False,1,5.31237,2020-03-29,0.0,0,1,city,AC,1,0,Brazil
26,Rio Branco,1200401,2020-03-29,202014,413418,407319,False,False,31,7.49846,2020-03-29,0.0,0,13,city,AC,6,0,Brazil
27,,12,2020-03-29,202014,894470,881935,False,False,34,3.80113,2020-03-29,0.0,0,13,state,AC,9,0,Brazil
28,Acrelândia,1200013,2020-03-30,202014,15490,15256,False,False,6,38.73467,2020-03-30,0.0,0,2,city,AC,4,0,Brazil
29,Porto Acre,1200807,2020-03-30,202014,18824,18504,False,False,1,5.31237,2020-03-30,0.0,0,2,city,AC,0,0,Brazil
30,Rio Branco,1200401,2020-03-30,202014,413418,407319,False,False,34,8.22412,2020-03-30,0.0,0,14,city,AC,3,0,Brazil
31,,12,2020-03-30,202014,894470,881935,False,False,41,4.58372,2020-03-30,0.0,0,14,state,AC,7,0,Brazil
32,Acrelândia,1200013,2020-03-31,202014,15490,15256,False,False,7,45.19045,2020-03-31,0.0,0,3,city,AC,1,0,Brazil
33,Porto Acre,1200807,2020-03-31,202014,18824,18504,False,False,1,5.31237,2020-03-31,0.0,0,3,city,AC,0,0,Brazil
34,Rio Branco,1200401,2020-03-31,202014,413418,407319,False,False,34,8.22412,2020-03-31,0.0,0,15,city,AC,0,0,Brazil
35,,12,2020-03-31,202014,894470,881935,False,False,42,4.69552,2020-03-31,0.0,0,15,state,AC,1,0,Brazil
36,Acrelândia,1200013,2020-04-01,202014,15490,15256,False,False,8,51.64622,2020-04-01,0.0,0,4,city,AC,1,0,Brazil
37,Porto Acre,1200807,2020-04-01,202014,18824,18504,False,False,1,5.31237,2020-04-01,0.0,0,4,city,AC,0,0,Brazil
38,Rio Branco,1200401,2020-04-01,202014,413418,407319,False,False,34,8.22412,2020-04-01,0.0,0,16,city,AC,0,0,Brazil
39,,12,2020-04-01,202014,894470,881935,False,False,43,4.80732,2020-04-01,0.0,0,16,state,AC,1,0,Brazil
40,Acrelândia,1200013,2020-04-02,202014,15490,15256,False,False,8,51.64622,2020-04-02,0.0,0,5,city,AC,0,0,Brazil
41,Porto Acre,1200807,2020-04-02,202014,18824,18504,False,False,1,5.31237,2020-04-02,0.0,0,5,city,AC,0,0,Brazil
42,Rio Branco,1200401,2020-04-02,202014,413418,407319,False,False,36,8.70789,2020-04-02,0.0,0,17,city,AC,2,0,Brazil
43,,12,2020-04-02,202014,894470,881935,False,False,45,5.03091,2020-04-02,0.0,0,17,state,AC,2,0,Brazil
44,Acrelândia,1200013,2020-04-03,202014,15490,15256,False,False,9,58.102,2020-04-03,0.0,0,6,city,AC,1,0,Brazil
45,Porto Acre,1200807,2020-04-03,202014,18824,18504,False,False,1,5.31237,2020-04-03,0.0,0,6,city,AC,0,0,Brazil
46,Rio Branco,1200401,2020-04-03,202014,413418,407319,False,False,36,8.70789,2020-04-03,0.0,0,18,city,AC,0,0,Brazil
47,,12,2020-04-03,202014,894470,881935,False,False,46,5.14271,2020-04-03,0.0,0,18,state,AC,1,0,Brazil
48,Acrelândia,1200013,2020-04-04,202014,15490,15256,False,False,9,58.102,2020-04-04,0.0,0,7,city,AC,0,0,Brazil
49,Porto Acre,1200807,2020-04-04,202014,18824,18504,False,False,1,5.31237,2020-04-04,0.0,0,7,city,AC,0,0,Brazil
50,Rio Branco,1200401,2020-04-04,202014,413418,407319,False,False,36,8.70789,2020-04-04,0.0,0,19,city,AC,0,0,Brazil
51,,12,2020-04-04,202014,894470,881935,False,False,46,5.14271,2020-04-04,0.0,0,19,state,AC,0,0,Brazil
52,Acrelândia,1200013,2020-04-05,202015,15490,15256,False,False,9,58.102,2020-04-05,0.0,0,8,city,AC,0,0,Brazil
53,Porto Acre,1200807,2020-04-05,202015,18824,18504,False,False,1,5.31237,2020-04-05,0.0,0,8,city,AC,0,0,Brazil
54,Rio Branco,1200401,2020-04-05,202015,413418,407319,False,False,38,9.19167,2020-04-05,0.0,0,20,city,AC,2,0,Brazil
55,,12,2020-04-05,202015,894470,881935,False,False,48,5.36631,2020-04-05,0.0,0,20,state,AC,2,0,Brazil
56,Acrelândia,1200013,2020-04-06,202015,15490,15256,False,False,9,58.102,2020-04-06,0.0,0,9,city,AC,0,0,Brazil
57,Plácido de Castro,1200385,2020-04-06,202015,19955,19761,False,False,1,5.01128,2020-04-06,0.0,0,1,city,AC,1,0,Brazil
58,Porto Acre,1200807,2020-04-06,202015,18824,18504,False,False,1,5.31237,2020-04-06,0.0,0,9,city,AC,0,0,Brazil
59,Rio Branco,1200401,2020-04-06,202015,413418,407319,False,False,39,9.43355,2020-04-06,0.0256,1,21,city,AC,1,1,Brazil
60,,12,2020-04-06,202015,894470,881935,False,False,50,5.5899,2020-04-06,0.02,1,21,state,AC,2,1,Brazil
61,Acrelândia,1200013,2020-04-07,202015,15490,15256,False,False,9,58.102,2020-04-07,0.0,0,10,city,AC,0,0,Brazil
62,Plácido de Castro,1200385,2020-04-07,202015,19955,19761,False,False,1,5.01128,2020-04-07,0.0,0,2,city,AC,0,0,Brazil
63,Porto Acre,1200807,2020-04-07,202015,18824,18504,False,False,1,5.31237,2020-04-07,0.0,0,10,city,AC,0,0,Brazil
64,Rio Branco,1200401,2020-04-07,202015,413418,407319,False,False,39,9.43355,2020-04-07,0.0513,2,22,city,AC,0,1,Brazil
65,,12,2020-04-07,202015,894470,881935,False,False,50,5.5899,2020-04-07,0.04,2,22,state,AC,0,1,Brazil
66,Acrelândia,1200013,2020-04-08,202015,15490,15256,False,False,9,58.102,2020-04-08,0.0,0,11,city,AC,0,0,Brazil
67,Bujari,1200138,2020-04-08,202015,10420,10266,False,False,1,9.59693,2020-04-08,0.0,0,1,city,AC,1,0,Brazil
68,Plácido de Castro,1200385,2020-04-08,202015,19955,19761,False,False,2,10.02255,2020-04-08,0.0,0,3,city,AC,1,0,Brazil
69,Porto Acre,1200807,2020-04-08,202015,18824,18504,False,False,1,5.31237,2020-04-08,0.0,0,11,city,AC,0,0,Brazil
70,Rio Branco,1200401,2020-04-08,202015,413418,407319,False,False,45,10.88487,2020-04-08,0.0444,2,23,city,AC,6,0,Brazil
71,,12,2020-04-08,202015,894470,881935,False,False,58,6.48429,2020-04-08,0.0345,2,23,state,AC,8,0,Brazil
72,Acrelândia,1200013,2020-04-09,202015,15490,15256,False,False,9,58.102,2020-04-09,0.0,0,12,city,AC,0,0,Brazil
73,Bujari,1200138,2020-04-09,202015,10420,10266,False,False,1,9.59693,2020-04-09,0.0,0,2,city,AC,0,0,Brazil
74,Plácido de Castro,1200385,2020-04-09,202015,19955,19761,False,False,3,15.03383,2020-04-09,0.0,0,4,city,AC,1,0,Brazil
75,Porto Acre,1200807,2020-04-09,202015,18824,18504,False,False,1,5.31237,2020-04-09,0.0,0,12,city,AC,0,0,Brazil
76,Rio Branco,1200401,2020-04-09,202015,413418,407319,False,False,48,11.61052,2020-04-09,0.0417,2,24,city,AC,3,0,Brazil
77,,12,2020-04-09,202015,894470,881935,False,False,62,6.93148,2020-04-09,0.0323,2,24,state,AC,4,0,Brazil
78,Acrelândia,1200013,2020-04-10,202015,15490,15256,False,False,9,58.102,2020-04-10,0.0,0,13,city,AC,0,0,Brazil
79,Bujari,1200138,2020-04-10,202015,10420,10266,False,False,1,9.59693,2020-04-10,0.0,0,3,city,AC,0,0,Brazil
80,Plácido de Castro,1200385,2020-04-10,202015,19955,19761,False,False,4,20.0451,2020-04-10,0.0,0,5,city,AC,1,0,Brazil
81,Porto Acre,1200807,2020-04-10,202015,18824,18504,False,False,1,5.31237,2020-04-10,0.0,0,13,city,AC,0,0,Brazil
82,Rio Branco,1200401,2020-04-10,202015,413418,407319,False,False,55,13.30373,2020-04-10,0.0364,2,25,city,AC,7,0,Brazil
83,,12,2020-04-10,202015,894470,881935,False,False,70,7.82586,2020-04-10,0.0286,2,25,state,AC,8,0,Brazil
84,Acrelândia,1200013,2020-04-11,202015,15490,15256,False,False,9,58.102,2020-04-11,0.0,0,14,city,AC,0,0,Brazil
85,Bujari,1200138,2020-04-11,202015,10420,10266,False,False,1,9.59693,2020-04-11,0.0,0,4,city,AC,0,0,Brazil
86,Plácido de Castro,1200385,2020-04-11,202015,19955,19761,False,False,4,20.0451,2020-04-11,0.0,0,6,city,AC,0,0,Brazil
87,Porto Acre,1200807,2020-04-11,202015,18824,18504,False,False,1,5.31237,2020-04-11,0.0,0,14,city,AC,0,0,Brazil
88,Rio Branco,1200401,2020-04-11,202015,413418,407319,False,False,57,13.7875,2020-04-11,0.0351,2,26,city,AC,2,0,Brazil
89,,12,2020-04-11,202015,894470,881935,False,False,72,8.04946,2020-04-11,0.0278,2,26,state,AC,2,0,Brazil
90,Acrelândia,1200013,2020-04-12,202016,15490,15256,False,False,10,64.55778,2020-04-12,0.0,0,15,city,AC,1,0,Brazil
91,Bujari,1200138,2020-04-12,202016,10420,10266,False,False,1,9.59693,2020-04-12,0.0,0,5,city,AC,0,0,Brazil
92,Plácido de Castro,1200385,2020-04-12,202016,19955,19761,False,False,5,25.05638,2020-04-12,0.0,0,7,city,AC,1,0,Brazil
93,Porto Acre,1200807,2020-04-12,202016,18824,18504,False,False,1,5.31237,2020-04-12,0.0,0,15,city,AC,0,0,Brazil
94,Rio Branco,1200401,2020-04-12,202016,413418,407319,False,False,60,14.51316,2020-04-12,0.0333,2,27,city,AC,3,0,Brazil
95,,12,2020-04-12,202016,894470,881935,False,False,77,8.60845,2020-04-12,0.026,2,27,state,AC,5,0,Brazil
96,Acrelândia,1200013,2020-04-13,202016,15490,15256,False,False,11,71.01356,2020-04-13,0.0,0,16,city,AC,1,0,Brazil
97,Bujari,1200138,2020-04-13,202016,10420,10266,False,False,1,9.59693,2020-04-13,0.0,0,6,city,AC,0,0,Brazil
98,Cruzeiro do Sul,1200203,2020-04-13,202016,89072,88376,False,False,2,2.24537,2020-04-13,0.0,0,1,city,AC,2,0,Brazil
99,Plácido de Castro,1200385,2020-04-13,202016,19955,19761,False,False,7,35.07893,2020-04-13,0.0,0,8,city,AC,2,0,Brazil
100,Porto Acre,1200807,2020-04-13,202016,18824,18504,False,False,1,5.31237,2020-04-13,0.0,0,16,city,AC,0,0,Brazil
101,Rio Branco,1200401,2020-04-13,202016,413418,407319,False,False,68,16.44824,2020-04-13,0.0441,3,28,city,AC,8,1,Brazil
102,,12,2020-04-13,202016,894470,881935,False,False,90,10.06182,2020-04-13,0.0333,3,28,state,AC,13,1,Brazil
103,Acrelândia,1200013,2020-04-14,202016,15490,15256,False,False,11,71.01356,2020-04-14,0.0,0,17,city,AC,0,0,Brazil
104,Bujari,1200138,2020-04-14,202016,10420,10266,False,False,1,9.59693,2020-04-14,0.0,0,7,city,AC,0,0,Brazil
105,Cruzeiro do Sul,1200203,2020-04-14,202016,89072,88376,False,False,2,2.24537,2020-04-14,0.0,0,2,city,AC,0,0,Brazil
106,Plácido de Castro,1200385,2020-04-14,202016,19955,19761,False,False,10,50.11275,2020-04-14,0.0,0,9,city,AC,3,0,Brazil
107,Porto Acre,1200807,2020-04-14,202016,18824,18504,False,False,1,5.31237,2020-04-14,0.0,0,17,city,AC,0,0,Brazil
108,Rio Branco,1200401,2020-04-14,202016,413418,407319,False,False,74,17.89956,2020-04-14,0.0405,3,29,city,AC,6,0,Brazil
109,,12,2020-04-14,202016,894470,881935,False,False,99,11.06801,2020-04-14,0.0303,3,29,state,AC,9,0,Brazil
110,Acrelândia,1200013,2020-04-15,202016,15490,15256,False,False,11,71.01356,2020-04-15,0.0,0,18,city,AC,0,0,Brazil
111,Bujari,1200138,2020-04-15,202016,10420,10266,False,False,1,9.59693,2020-04-15,0.0,0,8,city,AC,0,0,Brazil
112,Cruzeiro do Sul,1200203,2020-04-15,202016,89072,88376,False,False,2,2.24537,2020-04-15,0.0,0,3,city,AC,0,0,Brazil
113,Plácido de Castro,1200385,2020-04-15,202016,19955,19761,False,False,10,50.11275,2020-04-15,0.1,1,10,city,AC,0,1,Brazil
114,Porto Acre,1200807,2020-04-15,202016,18824,18504,False,False,1,5.31237,2020-04-15,0.0,0,18,city,AC,0,0,Brazil
115,Rio Branco,1200401,2020-04-15,202016,413418,407319,False,False,76,18.38333,2020-04-15,0.0395,3,30,city,AC,2,0,Brazil
116,,12,2020-04-15,202016,894470,881935,False,False,101,11.2916,2020-04-15,0.0396,4,30,state,AC,2,1,Brazil
117,Acrelândia,1200013,2020-04-16,202016,15490,15256,False,False,12,77.46934,2020-04-16,0.0,0,19,city,AC,1,0,Brazil
118,Bujari,1200138,2020-04-16,202016,10420,10266,False,False,1,9.59693,2020-04-16,0.0,0,9,city,AC,0,0,Brazil
119,Cruzeiro do Sul,1200203,2020-04-16,202016,89072,88376,False,False,2,2.24537,2020-04-16,0.0,0,4,city,AC,0,0,Brazil
